origin,destination,departure_time,arrival_time,duration,fare,nonstop,layovers
PDX,EWR,2024-12-01T18:44:00,2024-12-02T10:49:00,PT13H5M,237.29,False,MSP
PDX,EWR,2024-12-01T17:55:00,2024-12-02T05:25:00,PT8H30M,279.26,False,LAS
PDX,EWR,2024-12-01T05:20:00,2024-12-01T17:29:00,PT9H9M,279.26,False,LAS
PDX,EWR,2024-12-01T18:52:00,2024-12-02T17:29:00,PT19H37M,284.59,False,LAS
PDX,EWR,2024-12-01T05:20:00,2024-12-02T05:25:00,PT21H5M,284.59,False,LAS
PDX,JFK,2024-12-01T18:55:00,2024-12-02T06:29:00,PT8H34M,340.54,False,SAN
PDX,JFK,2024-12-01T06:00:00,2024-12-01T19:15:00,PT10H15M,340.54,False,SAN
PDX,EWR,2024-12-01T08:00:00,2024-12-01T21:50:00,PT10H50M,384.63,True,None
PDX,EWR,2024-12-01T05:00:00,2024-12-01T17:18:00,PT9H18M,388.91,False,DEN
PDX,LGA,2024-12-01T05:00:00,2024-12-01T17:27:00,PT9H27M,388.91,False,DEN
PDX,EWR,2024-12-01T23:29:00,2024-12-02T11:26:00,PT8H57M,454.49,False,ORD
PDX,LGA,2024-12-01T07:25:00,2024-12-01T17:55:00,PT7H30M,459.86,False,ORD
PDX,JFK,2024-12-01T07:25:00,2024-12-01T15:40:00,PT5H15M,474.47,True,None
PDX,EWR,2024-12-01T09:10:00,2024-12-01T17:29:00,PT5H19M,474.47,True,None
PDX,EWR,2024-12-01T10:56:00,2024-12-01T21:21:00,PT7H25M,474.91,False,ORD
PDX,EWR,2024-12-01T10:56:00,2024-12-01T23:24:00,PT9H28M,474.91,False,ORD
PDX,LGA,2024-12-01T10:56:00,2024-12-01T21:44:00,PT7H48M,474.91,False,ORD
PDX,LGA,2024-12-01T23:29:00,2024-12-02T10:35:00,PT8H6M,487.81,False,ORD
PDX,LGA,2024-12-01T23:29:00,2024-12-02T11:41:00,PT9H12M,487.81,False,ORD
PDX,LGA,2024-12-01T07:25:00,2024-12-01T20:09:00,PT9H44M,487.81,False,ORD
PDX,JFK,2024-12-01T21:29:00,2024-12-02T07:29:00,PT7H,500.71,False,SEA
PDX,JFK,2024-12-01T06:00:00,2024-12-01T16:29:00,PT7H29M,500.71,False,SEA
PDX,JFK,2024-12-01T05:00:00,2024-12-01T16:29:00,PT8H29M,500.71,False,SEA
PDX,JFK,2024-12-01T19:59:00,2024-12-02T07:29:00,PT8H30M,500.71,False,SEA
PDX,JFK,2024-12-01T10:59:00,2024-12-01T22:59:00,PT9H,500.71,False,SEA
PDX,JFK,2024-12-01T12:34:00,2024-12-01T22:59:00,PT7H25M,500.71,False,SEA
PDX,EWR,2024-12-01T09:00:00,2024-12-01T19:30:00,PT7H30M,567.36,False,DEN
PDX,EWR,2024-12-01T07:08:00,2024-12-01T17:59:00,PT7H51M,567.36,False,ORD
PDX,EWR,2024-12-01T09:00:00,2024-12-01T21:20:00,PT9H20M,567.36,False,DEN
PDX,EWR,2024-12-01T23:59:00,2024-12-02T12:29:00,PT9H30M,567.36,False,ORD
PDX,JFK,2024-12-01T16:30:00,2024-12-02T08:00:00,PT12H30M,574.84,False,LAS
PDX,LGA,2024-12-01T00:48:00,2024-12-01T22:00:00,PT18H12M,574.84,False,DEN
PDX,LGA,2024-12-01T10:56:00,2024-12-01T21:11:00,PT7H15M,610.36,False,ORD
PDX,LGA,2024-12-01T09:00:00,2024-12-01T19:47:00,PT7H47M,610.36,False,DEN
PDX,LGA,2024-12-01T09:00:00,2024-12-01T21:29:00,PT9H29M,610.36,False,DEN
PDX,LGA,2024-12-01T23:59:00,2024-12-02T10:07:00,PT7H8M,610.36,False,ORD
PDX,JFK,2024-12-01T14:30:00,2024-12-02T06:29:00,PT12H59M,624.29,False,SAN
PDX,EWR,2024-12-01T08:05:00,2024-12-01T18:29:00,PT7H24M,646.91,False,SEA
PDX,EWR,2024-12-01T07:00:00,2024-12-01T18:29:00,PT8H29M,646.91,False,SEA
PDX,EWR,2024-12-01T18:59:00,2024-12-02T06:59:00,PT9H,646.91,False,SEA
PDX,EWR,2024-12-01T19:59:00,2024-12-02T06:59:00,PT8H,646.91,False,SEA
PDX,EWR,2024-12-01T17:59:00,2024-12-02T05:59:00,PT9H,764.09,False,LAX
PDX,EWR,2024-12-01T21:55:00,2024-12-02T05:59:00,PT5H4M,769.02,True,None
PDX,EWR,2024-12-01T07:08:00,2024-12-01T17:05:00,PT6H57M,778.06,False,ORD
PDX,LGA,2024-12-01T07:08:00,2024-12-01T17:10:00,PT7H2M,778.06,False,ORD
PDX,EWR,2024-12-01T19:05:00,2024-12-02T05:39:00,PT7H34M,778.06,False,DEN
PDX,EWR,2024-12-01T06:00:00,2024-12-01T16:54:00,PT7H54M,813.54,False,SEA
PDX,EWR,2024-12-01T05:00:00,2024-12-01T16:54:00,PT8H54M,813.54,False,SEA
PDX,EWR,2024-12-01T22:00:00,2024-12-02T11:42:00,PT10H42M,882.29,False,DEN
PDX,LGA,2024-12-01T22:00:00,2024-12-02T13:52:00,PT12H52M,882.29,False,DEN
PDX,LGA,2024-12-01T05:00:00,2024-12-01T15:39:00,PT7H39M,892.01,False,DEN
PDX,EWR,2024-12-01T07:10:00,2024-12-01T18:59:00,PT8H49M,966.19,False,LAX
PDX,EWR,2024-12-01T06:00:00,2024-12-01T18:59:00,PT9H59M,966.19,False,LAX
PDX,LGA,2024-12-01T13:00:00,2024-12-01T23:27:00,PT7H27M,997.36,False,DEN
PDX,EWR,2024-12-01T13:00:00,2024-12-01T23:35:00,PT7H35M,997.36,False,DEN
PDX,LGA,2024-12-01T22:00:00,2024-12-02T15:39:00,PT14H39M,1014.52,False,DEN
PDX,LGA,2024-12-01T07:08:00,2024-12-01T18:16:00,PT8H8M,1028.54,False,ORD
PDX,EWR,2024-12-02T21:50:00,2024-12-03T05:54:00,PT5H4M,465.87,True,None
PDX,JFK,2024-12-02T18:35:00,2024-12-03T10:28:00,PT12H53M,237.29,False,MSP
PDX,EWR,2024-12-02T18:35:00,2024-12-03T10:49:00,PT13H14M,237.29,False,MSP
PDX,EWR,2024-12-02T17:55:00,2024-12-03T05:25:00,PT8H30M,244.86,False,LAS
PDX,EWR,2024-12-02T05:20:00,2024-12-02T17:29:00,PT9H9M,244.86,False,LAS
PDX,EWR,2024-12-02T18:52:00,2024-12-03T17:29:00,PT19H37M,250.19,False,LAS
PDX,EWR,2024-12-02T05:20:00,2024-12-03T05:25:00,PT21H5M,250.19,False,LAS
PDX,JFK,2024-12-02T21:29:00,2024-12-03T07:29:00,PT7H,340.54,False,SEA
PDX,JFK,2024-12-02T19:59:00,2024-12-03T07:29:00,PT8H30M,340.54,False,SEA
PDX,JFK,2024-12-02T10:59:00,2024-12-02T22:59:00,PT9H,340.54,False,SEA
PDX,EWR,2024-12-02T19:59:00,2024-12-03T06:59:00,PT8H,340.54,False,SEA
PDX,EWR,2024-12-02T18:59:00,2024-12-03T06:59:00,PT9H,340.54,False,SEA
PDX,JFK,2024-12-02T11:50:00,2024-12-02T22:59:00,PT8H9M,340.54,False,SEA
PDX,JFK,2024-12-02T18:55:00,2024-12-03T06:29:00,PT8H34M,340.54,False,SAN
PDX,EWR,2024-12-02T07:10:00,2024-12-02T18:59:00,PT8H49M,340.54,False,LAX
PDX,EWR,2024-12-02T06:00:00,2024-12-02T18:59:00,PT9H59M,340.54,False,LAX
PDX,EWR,2024-12-02T23:29:00,2024-12-03T11:15:00,PT8H46M,387.84,False,ORD
PDX,EWR,2024-12-02T17:59:00,2024-12-03T05:59:00,PT9H,387.84,False,LAX
PDX,LGA,2024-12-02T13:00:00,2024-12-02T23:27:00,PT7H27M,388.91,False,DEN
PDX,EWR,2024-12-02T05:00:00,2024-12-02T15:49:00,PT7H49M,388.91,False,DEN
PDX,EWR,2024-12-02T05:00:00,2024-12-02T17:18:00,PT9H18M,388.91,False,DEN
PDX,LGA,2024-12-02T05:00:00,2024-12-02T17:27:00,PT9H27M,388.91,False,DEN
PDX,JFK,2024-12-02T07:25:00,2024-12-02T15:40:00,PT5H15M,398.15,True,None
PDX,EWR,2024-12-02T09:10:00,2024-12-02T17:29:00,PT5H19M,398.15,True,None
PDX,JFK,2024-12-02T06:00:00,2024-12-02T16:29:00,PT7H29M,416.86,False,SEA
PDX,JFK,2024-12-02T05:00:00,2024-12-02T16:29:00,PT8H29M,416.86,False,SEA
PDX,LGA,2024-12-02T07:25:00,2024-12-02T17:55:00,PT7H30M,416.86,False,ORD
PDX,LGA,2024-12-02T23:29:00,2024-12-03T10:35:00,PT8H6M,416.86,False,ORD
PDX,LGA,2024-12-02T23:29:00,2024-12-03T11:41:00,PT9H12M,416.86,False,ORD
PDX,EWR,2024-12-02T09:00:00,2024-12-02T21:20:00,PT9H20M,416.86,False,DEN
PDX,LGA,2024-12-02T09:00:00,2024-12-02T19:47:00,PT7H47M,426.54,False,DEN
PDX,LGA,2024-12-02T09:00:00,2024-12-02T21:29:00,PT9H29M,426.54,False,DEN
PDX,LGA,2024-12-02T07:25:00,2024-12-02T20:09:00,PT9H44M,445.89,False,ORD
PDX,EWR,2024-12-02T21:50:00,2024-12-03T05:54:00,PT5H4M,465.87,True,None
PDX,EWR,2024-12-02T19:05:00,2024-12-03T05:39:00,PT7H34M,474.91,False,DEN
PDX,JFK,2024-12-02T06:00:00,2024-12-02T19:15:00,PT10H15M,501.79,False,SAN
PDX,EWR,2024-12-02T08:05:00,2024-12-02T18:29:00,PT7H24M,543.71,False,SEA
PDX,EWR,2024-12-02T07:00:00,2024-12-02T18:29:00,PT8H29M,543.71,False,SEA
PDX,EWR,2024-12-02T13:00:00,2024-12-02T23:35:00,PT7H35M,563.06,False,DEN
PDX,JFK,2024-12-02T21:29:00,2024-12-03T15:00:00,PT14H31M,567.32,False,SEA
PDX,EWR,2024-12-02T23:59:00,2024-12-03T10:34:00,PT7H35M,567.36,False,ORD
PDX,JFK,2024-12-02T16:30:00,2024-12-03T08:00:00,PT12H30M,574.84,False,LAS
PDX,LGA,2024-12-02T00:48:00,2024-12-02T22:00:00,PT18H12M,574.84,False,DEN
PDX,LGA,2024-12-02T23:59:00,2024-12-03T10:07:00,PT7H8M,610.36,False,ORD
PDX,LGA,2024-12-02T23:59:00,2024-12-03T11:07:00,PT8H8M,610.36,False,ORD
PDX,EWR,2024-12-02T23:59:00,2024-12-03T12:14:00,PT9H15M,610.36,False,ORD
PDX,JFK,2024-12-02T14:30:00,2024-12-03T06:29:00,PT12H59M,624.29,False,SAN
PDX,EWR,2024-12-02T06:00:00,2024-12-02T16:54:00,PT7H54M,646.91,False,SEA
PDX,EWR,2024-12-02T05:00:00,2024-12-02T16:54:00,PT8H54M,646.91,False,SEA
PDX,EWR,2024-12-02T15:30:00,2024-12-03T05:39:00,PT11H9M,658.69,False,DEN
PDX,LGA,2024-12-02T07:08:00,2024-12-02T18:16:00,PT8H8M,671.64,False,ORD
PDX,LGA,2024-12-02T19:05:00,2024-12-03T13:52:00,PT15H47M,682.34,False,DEN
PDX,LGA,2024-12-02T19:05:00,2024-12-03T15:39:00,PT17H34M,682.34,False,DEN
PDX,EWR,2024-12-02T07:08:00,2024-12-02T17:05:00,PT6H57M,688.84,False,ORD
PDX,LGA,2024-12-02T07:08:00,2024-12-02T17:10:00,PT7H2M,688.84,False,ORD
PDX,EWR,2024-12-02T10:56:00,2024-12-02T21:21:00,PT7H25M,728.61,False,ORD
PDX,EWR,2024-12-02T10:56:00,2024-12-02T23:24:00,PT9H28M,728.61,False,ORD
PDX,LGA,2024-12-02T10:56:00,2024-12-02T21:44:00,PT7H48M,728.61,False,ORD
PDX,LGA,2024-12-02T10:56:00,2024-12-02T21:11:00,PT7H15M,778.06,False,ORD
PDX,EWR,2024-12-02T07:08:00,2024-12-02T17:59:00,PT7H51M,961.89,False,ORD
PDX,EWR,2024-12-02T09:00:00,2024-12-02T19:30:00,PT7H30M,967.26,False,DEN
PDX,EWR,2024-12-02T08:00:00,2024-12-02T21:50:00,PT10H50M,993.08,True,None
PDX,LGA,2024-12-02T05:00:00,2024-12-02T15:39:00,PT7H39M,997.36,False,DEN
PDX,BOS,2024-12-01T21:00:00,2024-12-02T05:30:00,PT5H30M,379.87,True,None
PDX,BOS,2024-12-01T23:59:00,2024-12-02T10:34:00,PT7H35M,231.96,False,MSP
PDX,BOS,2024-12-01T23:59:00,2024-12-02T11:38:00,PT8H39M,231.96,False,MSP
PDX,BOS,2024-12-01T18:44:00,2024-12-02T10:34:00,PT12H50M,237.29,False,MSP
PDX,BOS,2024-12-01T18:44:00,2024-12-02T11:38:00,PT13H54M,237.29,False,MSP
PDX,BOS,2024-12-01T21:00:00,2024-12-02T05:30:00,PT5H30M,379.87,True,None
PDX,BOS,2024-12-01T21:29:00,2024-12-02T15:00:00,PT14H31M,396.39,False,SEA
PDX,BOS,2024-12-01T19:59:00,2024-12-02T15:00:00,PT16H1M,396.39,False,SEA
PDX,BOS,2024-12-01T18:59:00,2024-12-02T05:47:00,PT7H48M,493.19,False,SEA
